t_s,stage,q_rad,dq_rad_s,tau_Nm,q_ref_rad,dq_ref_rad_s,dq_filt_rad_s
66.179074,pos_sweep,1.969060659,-2.356199980,-0.023437500,1.931810835,0.000000000,-2.264795366
66.184076,pos_sweep,1.957364082,-2.380743742,-0.019531250,1.921914480,0.000000000,-2.204998506
66.189074,pos_sweep,1.947201371,-1.914412498,-0.023437500,1.912017644,0.000000000,-2.102606146
66.194077,pos_sweep,1.937997460,-1.914412498,-0.019531250,1.902120330,0.000000000,-2.045826417
66.199068,pos_sweep,1.928218365,-2.037131310,-0.019531250,1.892222541,0.000000000,-2.020897573
66.204066,pos_sweep,1.920356631,-1.767150044,-0.035156250,1.882324279,0.000000000,-1.992034147
66.209609,pos_sweep,1.912686825,-1.914412498,-0.027343750,1.872425546,0.000000000,-2.017676043
66.214067,pos_sweep,1.902524114,-2.429831266,-0.023437500,1.862526345,0.000000000,-2.068345998
66.219064,pos_sweep,1.892745018,-2.012587547,-0.027343750,1.852626679,0.000000000,-2.031402509
66.224064,pos_sweep,1.881815314,-2.208937407,-0.027343750,1.842726549,0.000000000,-1.999019216
66.229082,pos_sweep,1.872227907,-1.718062520,-0.039062500,1.832825958,0.000000000,-1.915757899
66.234079,pos_sweep,1.864749789,-1.791693807,-0.039062500,1.822924910,0.000000000,-1.880412154
66.239087,pos_sweep,1.857655048,-1.668974996,-0.050781250,1.813023406,0.000000000,-1.866569139
66.244092,pos_sweep,1.850176930,-1.963500023,-0.050781250,1.803121448,0.000000000,-1.900617159
66.250091,pos_sweep,1.842890501,-1.718062520,-0.058593750,1.793219040,0.000000000,-1.919424214
66.254304,pos_sweep,1.835220575,-1.889868736,-0.054687500,1.783316183,0.000000000,-1.987035447
66.259079,pos_sweep,1.824099183,-2.012587547,-0.050781250,1.773412880,0.000000000,-2.078197047
66.264081,pos_sweep,1.814128280,-2.307112455,-0.050781250,1.763509134,0.000000000,-2.185260468
66.269086,pos_sweep,1.801664591,-2.478918791,-0.039062500,1.753604948,0.000000000,-2.262790535
66.274163,pos_sweep,1.790351510,-2.478918791,-0.035156250,1.743700323,0.000000000,-2.287937441
66.279080,pos_sweep,1.778463125,-2.478918791,-0.027343750,1.733795261,0.000000000,-2.26679606
66.284119,pos_sweep,1.768492222,-2.037131310,-0.039062500,1.723889767,0.000000000,-2.194242339
66.289076,pos_sweep,1.758137822,-2.258024931,-0.035156250,1.713983841,0.000000000,-2.159767732
66.294111,pos_sweep,1.747783422,-2.110762596,-0.035156250,1.704077487,0.000000000,-2.101478457
66.299099,pos_sweep,1.738963008,-1.742606282,-0.035156250,1.694170707,0.000000000,-2.040938978
66.304077,pos_sweep,1.728225112,-1.963500023,-0.023437500,1.684263504,0.000000000,-2.05270661
66.309089,pos_sweep,1.716912031,-2.233481169,-0.035156250,1.674355879,0.000000000,-2.086095307
66.314074,pos_sweep,1.705790639,-2.380743742,-0.023437500,1.664447836,0.000000000,-2.083761986
66.321846,pos_sweep,1.695436239,-1.816237450,-0.035156250,1.654539377,0.000000000,-2.009448983
66.324068,pos_sweep,1.686999321,-1.865324974,-0.039062500,1.644630504,0.000000000,-1.981964798
66.331090,pos_sweep,1.674535751,-1.914412498,-0.039062500,1.634721220,0.000000000,-1.982750691
66.334080,pos_sweep,1.670700788,-1.570799947,-0.050781250,1.624811527,0.000000000,-2.000099761
66.339074,pos_sweep,1.662072062,-2.429831266,-0.042968750,1.614901428,0.000000000,-2.121498537
66.344205,pos_sweep,1.652484655,-1.865324974,-0.039062500,1.604990925,0.000000000,-2.168166487
66.349342,pos_sweep,1.642130256,-2.601637602,-0.042968750,1.595080021,0.000000000,-2.288234352
66.354136,pos_sweep,1.631392360,-2.577093840,-0.042968750,1.585168718,0.000000000,-2.332342446
66.359081,pos_sweep,1.620270967,-2.282568693,-0.039062500,1.575257019,0.000000000,-2.317129968
66.364114,pos_sweep,1.608957887,-2.331656218,-0.027343750,1.565344927,0.000000000,-2.310294131
66.369075,pos_sweep,1.596877694,-2.577093840,-0.023437500,1.555432442,0.000000000,-2.29828075
66.374068,pos_sweep,1.585756302,-2.356199980,-0.035156250,1.545519569,0.000000000,-2.218691239
66.379068,pos_sweep,1.575018406,-2.037131310,-0.027343750,1.535606310,0.000000000,-2.105773635
66.384060,pos_sweep,1.566964984,-1.570799947,-0.039062500,1.525692667,0.000000000,-2.009492921
66.389061,pos_sweep,1.557952881,-2.233481169,-0.035156250,1.515778642,0.000000000,-2.01953854
66.394227,pos_sweep,1.548748970,-2.110762596,-0.039062500,1.505864238,0.000000000,-1.977730729
66.399075,pos_sweep,1.540120363,-1.938956261,-0.035156250,1.495949458,0.000000000,-1.903679889
66.404074,pos_sweep,1.529957652,-2.012587547,-0.039062500,1.486034304,0.000000000,-1.821079088
66.409061,pos_sweep,1.521712542,-1.349906206,-0.042968750,1.476118778,0.000000000,-1.692062245
66.414061,pos_sweep,1.515193105,-1.423537493,-0.058593750,1.466202884,0.000000000,-1.645974008
66.419094,pos_sweep,1.508481860,-1.595343709,-0.058593750,1.456286622,0.000000000,-1.653797869
66.424059,pos_sweep,1.501387239,-1.178099990,-0.070312500,1.446369997,0.000000000,-1.675789307
66.430069,pos_sweep,1.494100809,-1.865324974,-0.074218750,1.436453010,0.000000000,-1.818406063
66.435732,pos_sweep,1.486430883,-1.816237450,-0.066406250,1.426535664,0.000000000,-1.949651048
66.439055,pos_sweep,1.476076484,-2.282568693,-0.070312500,1.416617961,0.000000000,-2.113231584
66.444056,pos_sweep,1.465530276,-2.454375029,-0.070312500,1.406699905,0.000000000,-2.235769763
66.449061,pos_sweep,1.453641891,-2.282568693,-0.050781250,1.396781496,0.000000000,-2.305324425
66.454057,pos_sweep,1.442328811,-2.405287504,-0.054687500,1.386862739,0.000000000,-2.380394411
66.459213,pos_sweep,1.429865241,-2.748899937,-0.050781250,1.376943634,0.000000000,-2.44943104
66.468406,pos_sweep,1.412607908,-2.871618748,-0.039062500,1.367024186,0.000000000,-2.445885177
66.469089,pos_sweep,1.407622457,-2.012587547,-0.042968750,1.357104395,0.000000000,-2.339153962
66.474093,pos_sweep,1.397651553,-2.356199980,-0.054687500,1.347184266,0.000000000,-2.311572884
66.479084,pos_sweep,1.388831139,-2.037131310,-0.054687500,1.337263799,0.000000000,-2.273175504
66.484089,pos_sweep,1.378284931,-2.233481169,-0.042968750,1.327342998,0.000000000,-2.291988326
66.489086,pos_sweep,1.367930532,-2.503462553,-0.054687500,1.317421866,0.000000000,-2.324981569
66.494091,pos_sweep,1.356809139,-2.528006315,-0.042968750,1.307500404,0.000000000,-2.314716248
66.499085,pos_sweep,1.346071243,-2.258024931,-0.050781250,1.297578615,0.000000000,-2.252755659
66.504085,pos_sweep,1.336483836,-1.963500023,-0.050781250,1.287656502,0.000000000,-2.189517953
66.509086,pos_sweep,1.326704741,-1.938956261,-0.054687500,1.277734067,0.000000000,-2.181060376
66.514091,pos_sweep,1.317884326,-2.159849882,-0.042968750,1.267811312,0.000000000,-2.231281748
66.519094,pos_sweep,1.307529926,-2.208937407,-0.050781250,1.257888240,0.000000000,-2.298816112
66.524191,pos_sweep,1.295258045,-2.503462553,-0.050781250,1.247964854,0.000000000,-2.388134443
66.530128,pos_sweep,1.281835675,-2.994337559,-0.019531250,1.238041156,0.000000000,-2.449500616
66.534073,pos_sweep,1.269180298,-2.896162510,-0.023437500,1.228117149,0.000000000,-2.378814267
66.539064,pos_sweep,1.257291913,-2.307112455,-0.023437500,1.218192834,0.000000000,-2.182737852
66.546084,pos_sweep,1.245595336,-1.251731277,-0.027343750,1.208268215,0.000000000,-1.956516675
66.551708,pos_sweep,1.237350106,-1.767150044,-0.035156250,1.198343294,0.000000000,-1.901114842
66.554061,pos_sweep,1.232364655,-1.718062520,-0.042968750,1.188418074,0.000000000,-1.878182154
66.559059,pos_sweep,1.225845218,-1.693518758,-0.054687500,1.178492556,0.000000000,-1.894057777
66.565075,pos_sweep,1.218750596,-1.718062520,-0.054687500,1.168566743,0.000000000,-1.958538186
66.569038,pos_sweep,1.210121870,-2.012587547,-0.050781250,1.158640639,0.000000000,-2.081302856
66.574196,pos_sweep,1.199192286,-2.208937407,-0.042968750,1.148714244,0.000000000,-2.220722106
66.579035,pos_sweep,1.187303901,-2.503462553,-0.035156250,1.138787563,0.000000000,-2.362997621
66.585353,pos_sweep,1.174265027,-2.626181364,-0.035156250,1.128860597,0.000000000,-2.471228549
66.589998,pos_sweep,1.162376642,-2.945250034,-0.023437500,1.118933348,0.000000000,-2.541903451
66.595058,pos_sweep,1.147995591,-2.454375029,-0.027343750,1.109005820,0.000000000,-2.514818952
66.602175,pos_sweep,1.139750361,-2.429831266,-0.023437500,1.099078015,0.000000000,-2.50238429
66.604035,pos_sweep,1.127286792,-2.797987461,-0.019531250,1.089149935,0.000000000,-2.507534356
66.609179,pos_sweep,1.115590096,-2.503462553,-0.011718750,1.079221583,0.000000000,-2.442287094
66.614284,pos_sweep,1.102359533,-2.675268650,-0.003906250,1.069292960,0.000000000,-2.362212692
66.619226,pos_sweep,1.091046333,-2.454375029,-0.007812500,1.059364071,0.000000000,-2.206262693
66.625062,pos_sweep,1.079733253,-2.159849882,-0.011718750,1.049434916,0.000000000,-1.990177527
66.629036,pos_sweep,1.073022127,-1.129012465,-0.027343750,1.039505500,0.000000000,-1.732968751
66.634037,pos_sweep,1.066694379,-1.178099990,-0.027343750,1.029575823,0.000000000,-1.622141294
66.640051,pos_sweep,1.059024453,-1.546256304,-0.042968750,1.019645889,0.000000000,-1.618936449
66.644077,pos_sweep,1.054422498,-1.497168779,-0.054687500,1.009715700,0.000000000,-1.633347143
66.649045,pos_sweep,1.048861861,-1.227187514,-0.066406250,0.999785259,0.000000000,-1.680763484
66.654158,pos_sweep,1.040808439,-1.963500023,-0.054687500,0.989854568,0.000000000,-1.838113361
66.659042,pos_sweep,1.031221032,-2.110762596,-0.050781250,0.979923629,0.000000000,-1.965073181
66.664059,pos_sweep,1.021250129,-1.988043785,-0.050781250,0.969992445,0.000000000,-2.056722153
66.669066,pos_sweep,1.010895729,-2.478918791,-0.042968750,0.960061019,0.000000000,-2.165016751
66.674032,pos_sweep,1.000349522,-2.061675072,-0.050781250,0.950129353,0.000000000,-2.197230685
66.679059,pos_sweep,0.990378678,-2.528006315,-0.050781250,0.940197449,0.000000000,-2.262299331
66.684032,pos_sweep,0.979832530,-2.356199980,-0.050781250,0.930265310,0.000000000,-2.262968384
66.689071,pos_sweep,0.970628619,-1.791693807,-0.050781250,0.920332939,0.000000000,-2.241040828
66.694119,pos_sweep,0.959315479,-2.601637602,-0.042968750,0.910400337,0.000000000,-2.328021833
66.699027,pos_sweep,0.948961079,-2.454375029,-0.050781250,0.900467508,0.000000000,-2.348686387
66.704186,pos_sweep,0.938223183,-2.601637602,-0.042968750,0.890534454,0.000000000,-2.343735108
66.709036,pos_sweep,0.927101791,-1.865324974,-0.035156250,0.880601177,0.000000000,-2.276275816
66.714039,pos_sweep,0.915596902,-2.626181364,-0.035156250,0.870667680,0.000000000,-2.308418976
66.719051,pos_sweep,0.903900266,-2.233481169,-0.027343750,0.860733966,0.000000000,-2.263545837
66.724071,pos_sweep,0.893354177,-2.405287504,-0.035156250,0.850800036,0.000000000,-2.225959494
66.731041,pos_sweep,0.882232785,-1.816237450,-0.027343750,0.840865893,0.000000000,-2.144909291
66.736041,pos_sweep,0.870536149,-1.865324974,-0.027343750,0.830931541,0.000000000,-2.143519519
66.739029,pos_sweep,0.865167201,-2.110762596,-0.027343750,0.820996980,0.000000000,-2.209555959
66.744047,pos_sweep,0.854045808,-2.307112455,-0.027343750,0.811062214,0.000000000,-2.299537018
66.750048,pos_sweep,0.840623438,-3.117056131,-0.019531250,0.801127246,0.000000000,-2.387682013
66.754032,pos_sweep,0.829693794,-2.601637602,-0.019531250,0.791192077,0.000000000,-2.299048078
66.759168,pos_sweep,0.819914639,-1.791693807,-0.027343750,0.781256711,0.000000000,-2.137075302
66.764031,pos_sweep,0.810710728,-1.791693807,-0.035156250,0.771321149,0.000000000,-2.058812888
66.769041,pos_sweep,0.803040802,-1.767150044,-0.039062500,0.761385394,0.000000000,-2.045292317
66.774027,pos_sweep,0.794987381,-1.816237450,-0.035156250,0.751449449,0.000000000,-2.09918529
66.779047,pos_sweep,0.784057736,-2.552550077,-0.027343750,0.741513316,0.000000000,-2.221656535
66.784081,pos_sweep,0.773319900,-2.233481169,-0.035156250,0.731576998,0.000000000,-2.263928873
66.789011,pos_sweep,0.761431515,-2.847074986,-0.023437500,0.721640497,0.000000000,-2.313580843
66.794005,pos_sweep,0.751652360,-2.159849882,-0.027343750,0.711703815,0.000000000,-2.233929454
66.799012,pos_sweep,0.741873205,-2.503462553,-0.035156250,0.701766955,0.000000000,-2.172232784
66.804004,pos_sweep,0.732861042,-1.693518758,-0.027343750,0.691829921,0.000000000,-2.030255716
66.809058,pos_sweep,0.724999368,-1.718062520,-0.042968750,0.681892713,0.000000000,-1.969893826
66.814004,pos_sweep,0.715987206,-1.963500023,-0.039062500,0.671955334,0.000000000,-1.970568473
66.819008,pos_sweep,0.706016302,-1.865324974,-0.035156250,0.662017788,0.000000000,-1.972956304
66.825320,pos_sweep,0.694703162,-2.405287504,-0.035156250,0.652080076,0.000000000,-2.001430818
66.829014,pos_sweep,0.686074495,-1.644431233,-0.039062500,0.642142201,0.000000000,-1.932022296
66.835015,pos_sweep,0.676295340,-2.110762596,-0.042968750,0.632204166,0.000000000,-1.932317428
66.839009,pos_sweep,0.669200659,-2.110762596,-0.039062500,0.622265972,0.000000000,-1.889362675
66.844014,pos_sweep,0.660763741,-1.570799947,-0.058593750,0.612327623,0.000000000,-1.792747065
66.849013,pos_sweep,0.654052615,-1.472625017,-0.070312500,0.602389121,0.000000000,-1.749924937
66.855142,pos_sweep,0.646957934,-1.521712542,-0.066406250,0.592450468,0.000000000,-1.77431219
66.859236,pos_sweep,0.638904512,-1.767150044,-0.066406250,0.582511667,0.000000000,-1.859922203
66.864008,pos_sweep,0.631234586,-1.767150044,-0.074218750,0.572572721,0.000000000,-1.96801747
66.869005,pos_sweep,0.622414172,-2.086218834,-0.066406250,0.562633631,0.000000000,-2.12479712
66.874009,pos_sweep,0.611484528,-2.454375029,-0.066406250,0.552694401,0.000000000,-2.290927016
66.879014,pos_sweep,0.600363135,-2.086218834,-0.050781250,0.542755032,0.000000000,-2.4174419
66.884009,pos_sweep,0.586173773,-2.994337559,-0.042968750,0.532815528,0.000000000,-2.624235558
66.889293,pos_sweep,0.572559655,-3.043425083,-0.035156250,0.522875891,0.000000000,-2.741327326
66.894010,pos_sweep,0.558753788,-2.945250034,-0.027343750,0.512936123,0.000000000,-2.785199444
66.899011,pos_sweep,0.545523167,-3.141599894,-0.019531250,0.502996227,0.000000000,-2.790279985
66.904013,pos_sweep,0.532100856,-2.847074986,-0.023437500,0.493056205,0.000000000,-2.710210866
66.909016,pos_sweep,0.520979464,-2.847074986,-0.019531250,0.483116059,0.000000000,-2.596969892
66.914022,pos_sweep,0.509282827,-2.724356174,-0.011718750,0.473175793,0.000000000,-2.423110766
66.919118,pos_sweep,0.499311924,-1.791693807,-0.011718750,0.463235409,0.000000000,-2.176238573
66.924198,pos_sweep,0.488574028,-2.110762596,-0.019531250,0.453294909,0.000000000,-2.022568772
66.929035,pos_sweep,0.480328858,-1.423537493,-0.035156250,0.443354295,0.000000000,-1.84752337
66.934161,pos_sweep,0.473234177,-1.374449968,-0.039062500,0.433413571,0.000000000,-1.775239732
66.939005,pos_sweep,0.465564251,-1.816237450,-0.039062500,0.423472738,0.000000000,-1.800095796
66.944145,pos_sweep,0.458086073,-1.595343709,-0.050781250,0.413531799,0.000000000,-1.821039597
66.949267,pos_sweep,0.450607896,-1.644431233,-0.050781250,0.403590757,0.000000000,-1.896685472
66.954200,pos_sweep,0.440253526,-2.233481169,-0.042968750,0.393649615,0.000000000,-2.03347039
66.959220,pos_sweep,0.429515630,-2.258024931,-0.050781250,0.383708373,0.000000000,-2.12177855
66.964031,pos_sweep,0.419161230,-2.184393644,-0.035156250,0.373767036,0.000000000,-2.177064577
66.969007,pos_sweep,0.407464594,-2.233481169,-0.035156250,0.363825605,0.000000000,-2.230574253
66.974010,pos_sweep,0.395959705,-2.724356174,-0.023437500,0.353884084,0.000000000,-2.283379378
66.979035,pos_sweep,0.384263098,-2.233481169,-0.019531250,0.343942474,0.000000000,-2.229304638
66.984009,pos_sweep,0.373716950,-2.061675072,-0.027343750,0.334000778,0.000000000,-2.17421763
66.988989,pos_sweep,0.362979054,-2.258024931,-0.027343750,0.324058998,0.000000000,-2.146407643
66.993978,pos_sweep,0.353775144,-1.742606282,-0.027343750,0.314117138,0.000000000,-2.091544894
66.999229,pos_sweep,0.343804240,-2.233481169,-0.027343750,0.304175198,0.000000000,-2.121254647
67.004196,pos_sweep,0.333066344,-2.233481169,-0.027343750,0.294233183,0.000000000,-2.123763978
67.009097,pos_sweep,0.323287219,-2.012587547,-0.019531250,0.284291095,0.000000000,-2.099681074
67.014287,pos_sweep,0.312357575,-2.208937407,-0.023437500,0.274348935,0.000000000,-2.09670709
67.019039,pos_sweep,0.302770168,-1.938956261,-0.027343750,0.264406707,0.000000000,-2.066531764
67.023985,pos_sweep,0.293949753,-1.963500023,-0.027343750,0.254464412,0.000000000,-2.067277004
67.029008,pos_sweep,0.284170598,-1.889868736,-0.027343750,0.244522054,0.000000000,-2.093174747
67.033995,pos_sweep,0.274583191,-2.233481169,-0.035156250,0.234579635,0.000000000,-2.168347913
67.038991,pos_sweep,0.263653576,-2.356199980,-0.027343750,0.224637157,0.000000000,-2.227734685
67.044109,pos_sweep,0.252915680,-2.159849882,-0.019531250,0.214694623,0.000000000,-2.255985231
67.048985,pos_sweep,0.241219044,-2.773443699,-0.011718750,0.204752035,0.000000000,-2.307536172
67.053992,pos_sweep,0.230289400,-2.577093840,-0.019531250,0.194809396,0.000000000,-2.246164769
67.058987,pos_sweep,0.219743267,-1.889868736,-0.019531250,0.184866709,0.000000000,-2.104585848
67.063987,pos_sweep,0.209005371,-2.159849882,-0.011718750,0.174923975,0.000000000,-2.015048069
67.069029,pos_sweep,0.200951949,-1.644431233,-0.027343750,0.164981197,0.000000000,-1.89041457
67.073992,pos_sweep,0.192706794,-1.448081255,-0.027343750,0.155038379,0.000000000,-1.825400229
67.078989,pos_sweep,0.184653372,-1.840781212,-0.039062500,0.145095521,0.000000000,-1.85183696
67.083990,pos_sweep,0.177942187,-1.448081255,-0.042968750,0.135152627,0.000000000,-1.880953281
67.090988,pos_sweep,0.167396039,-2.258024931,-0.039062500,0.125209700,0.000000000,-2.014985106
67.093982,pos_sweep,0.160109624,-2.110762596,-0.042968750,0.115266741,0.000000000,-2.090111194
67.098990,pos_sweep,0.150522217,-2.528006315,-0.039062500,0.105323753,0.000000000,-2.160231986
67.103986,pos_sweep,0.140167817,-2.380743742,-0.035156250,0.095380739,0.000000000,-2.14121505
67.109000,pos_sweep,0.130772173,-1.693518758,-0.050781250,0.085437701,0.000000000,-2.064143372
67.113992,pos_sweep,0.122527003,-2.086218834,-0.042968750,0.075494642,0.000000000,-2.076900248
67.119171,pos_sweep,0.113706589,-1.865324974,-0.054687500,0.065551564,0.000000000,-2.087398572
67.124001,pos_sweep,0.103927441,-1.889868736,-0.042968750,0.055608469,0.000000000,-2.151721034
67.128988,pos_sweep,0.092614308,-2.675268650,-0.035156250,0.045665361,0.000000000,-2.279508827
67.133984,pos_sweep,0.080150686,-2.307112455,-0.035156250,0.035722241,0.000000000,-2.311376025
67.139184,pos_sweep,0.067303568,-2.797987461,-0.023437500,0.025779112,0.000000000,-2.344276589
67.144017,pos_sweep,0.055031691,-2.454375029,-0.019531250,0.015835977,0.000000000,-2.267210921
67.150004,pos_sweep,0.042951562,-2.086218834,-0.023437500,0.005892838,0.000000000,-2.144782153
67.154014,pos_sweep,0.033364162,-1.963500023,-0.023437500,-0.004050303,0.000000000,-2.03654742
67.159005,pos_sweep,0.024543749,-1.718062520,-0.023437500,-0.013993442,0.000000000,-1.946017236
