t_s,stage,q_rad,dq_rad_s,tau_Nm,q_ref_rad,dq_ref_rad_s
1.575592,to_zero,2.522253752,-1.570799947,-0.054687500,2.479616361,0.000000000
1.580594,to_zero,2.513816833,-2.012587547,-0.042968750,2.472551870,0.000000000
1.585610,to_zero,2.504229546,-2.528006315,-0.039062500,2.465439675,0.000000000
1.590620,to_zero,2.495409012,-1.865324974,-0.035156250,2.458280108,0.000000000
1.595613,to_zero,2.485821724,-2.135306358,-0.027343750,2.451073505,0.000000000
1.600589,to_zero,2.477960110,-1.718062520,-0.039062500,2.443820202,0.000000000
1.605613,to_zero,2.471632242,-1.300818801,-0.035156250,2.436520539,0.000000000
1.610599,to_zero,2.464537621,-1.693518758,-0.035156250,2.429174858,0.000000000
1.615612,to_zero,2.457826376,-1.153556228,-0.035156250,2.421783503,0.000000000
1.620595,to_zero,2.452074051,-1.521712542,-0.050781250,2.414346819,0.000000000
1.625601,to_zero,2.446705103,-1.227187514,-0.039062500,2.406865155,0.000000000
1.630642,to_zero,2.439226866,-1.840781212,-0.035156250,2.399338861,0.000000000
1.635576,to_zero,2.430981636,-1.889868736,-0.042968750,2.391768289,0.000000000
1.640585,to_zero,2.423887014,-1.668974996,-0.042968750,2.384153794,0.000000000
1.645573,to_zero,2.415833712,-1.963500023,-0.039062500,2.376495731,0.000000000
1.650567,to_zero,2.407780170,-1.938956261,-0.039062500,2.368794460,0.000000000
1.655722,to_zero,2.401644230,-1.276275039,-0.050781250,2.361050340,0.000000000
1.661017,to_zero,2.395316601,-1.472625017,-0.042968750,2.353263735,0.000000000
1.665597,to_zero,2.387838364,-1.472625017,-0.042968750,2.345435009,0.000000000
1.670937,to_zero,2.379401445,-1.865324974,-0.050781250,2.337564528,0.000000000
1.675663,to_zero,2.373073816,-1.398993731,-0.050781250,2.329652660,0.000000000
1.680571,to_zero,2.365212202,-1.619887471,-0.042968750,2.321699777,0.000000000
1.685591,to_zero,2.356391668,-1.963500023,-0.042968750,2.313706249,0.000000000
1.690623,to_zero,2.349297047,-1.300818801,-0.050781250,2.305672452,0.000000000
1.696060,to_zero,2.341818810,-1.497168779,-0.054687500,2.297598761,0.000000000
1.700774,to_zero,2.333957195,-2.086218834,-0.050781250,2.289485554,0.000000000
1.706042,to_zero,2.327245951,-1.349906206,-0.058593750,2.281333212,0.000000000
1.711774,to_zero,2.319767952,-1.767150044,-0.050781250,2.273142114,0.000000000
1.716707,to_zero,2.311714411,-2.159849882,-0.054687500,2.264912646,0.000000000
1.720732,to_zero,2.305003166,-1.546256304,-0.066406250,2.256645192,0.000000000
1.725707,to_zero,2.298675537,-1.349906206,-0.066406250,2.248340139,0.000000000
1.731874,to_zero,2.291772604,-1.423537493,-0.066406250,2.239997876,0.000000000
1.736808,to_zero,2.284294367,-1.619887471,-0.070312500,2.231618793,0.000000000
1.741842,to_zero,2.278350353,-1.398993731,-0.074218750,2.223203282,0.000000000
1.745726,to_zero,2.271830797,-2.012587547,-0.074218750,2.214751738,0.000000000
1.750698,to_zero,2.263777494,-2.429831266,-0.070312500,2.206264556,0.000000000
1.755952,to_zero,2.254765272,-1.963500023,-0.070312500,2.197742133,0.000000000
1.761936,to_zero,2.244986057,-2.258024931,-0.058593750,2.189184868,0.000000000
1.765684,to_zero,2.235398769,-1.963500023,-0.058593750,2.180593162,0.000000000
1.770584,to_zero,2.226770163,-1.423537493,-0.070312500,2.171967416,0.000000000
1.775641,to_zero,2.218908310,-1.644431233,-0.066406250,2.163308036,0.000000000
1.780719,to_zero,2.210279703,-1.963500023,-0.058593750,2.154615424,0.000000000
1.785609,to_zero,2.201459408,-1.988043785,-0.066406250,2.145889990,0.000000000
1.790781,to_zero,2.190337896,-2.601637602,-0.050781250,2.137132141,0.000000000
1.796089,to_zero,2.178257704,-2.528006315,-0.042968750,2.128342287,0.000000000
1.801342,to_zero,2.165985823,-2.847074986,-0.042968750,2.119520839,0.000000000
1.805689,to_zero,2.154097557,-2.429831266,-0.035156250,2.110668211,0.000000000
1.810920,to_zero,2.143359661,-2.282568693,-0.027343750,2.101784816,0.000000000
1.815749,to_zero,2.132813454,-1.816237450,-0.035156250,2.092871071,0.000000000
1.821083,to_zero,2.124184847,-1.570799947,-0.035156250,2.083927392,0.000000000
1.825739,to_zero,2.115939617,-1.668974996,-0.039062500,2.074954199,0.000000000
1.830754,to_zero,2.107311010,-1.840781212,-0.039062500,2.065951911,0.000000000
1.838758,to_zero,2.099641085,-1.767150044,-0.039062500,2.056920950,0.000000000
1.840664,to_zero,2.091204166,-2.601637602,-0.039062500,2.047861738,0.000000000
1.845638,to_zero,2.080849886,-2.503462553,-0.027343750,2.038774700,0.000000000
1.850887,to_zero,2.071645975,-1.938956261,-0.039062500,2.029660261,0.000000000
1.855912,to_zero,2.062058449,-1.963500023,-0.027343750,2.020518847,0.000000000
1.860790,to_zero,2.052662849,-1.889868736,-0.035156250,2.011350886,0.000000000
1.865574,to_zero,2.044417620,-1.497168779,-0.039062500,2.002156807,0.000000000
1.871074,to_zero,2.035022020,-2.135306358,-0.039062500,1.992937041,0.000000000
1.875732,to_zero,2.026009798,-2.012587547,-0.039062500,1.983692020,0.000000000
1.880980,to_zero,2.016614199,-2.331656218,-0.035156250,1.974422175,0.000000000
1.885813,to_zero,2.005684614,-2.454375029,-0.027343750,1.965127941,0.000000000
1.891616,to_zero,1.992453933,-2.478918791,-0.023437500,1.955809753,0.000000000
1.895622,to_zero,1.983250022,-2.601637602,-0.019531250,1.946468047,0.000000000
1.902029,to_zero,1.972128630,-2.012587547,-0.019531250,1.937103261,0.000000000
1.906554,to_zero,1.961966038,-1.693518758,-0.023437500,1.927715832,0.000000000
1.910793,to_zero,1.952762127,-2.184393644,-0.027343750,1.918306200,0.000000000
1.915553,to_zero,1.944325209,-2.184393644,-0.023437500,1.908874805,0.000000000
1.921568,to_zero,1.934929490,-1.595343709,-0.027343750,1.899422089,0.000000000
1.925553,to_zero,1.926684380,-1.521712542,-0.023437500,1.889948495,0.000000000
1.930550,to_zero,1.919206142,-1.497168779,-0.035156250,1.880454465,0.000000000
1.935547,to_zero,1.910385847,-2.086218834,-0.035156250,1.870940445,0.000000000
1.940551,to_zero,1.900798440,-1.938956261,-0.027343750,1.861406878,0.000000000
1.945547,to_zero,1.891019225,-2.528006315,-0.035156250,1.851854213,0.000000000
1.950548,to_zero,1.881240129,-2.135306358,-0.027343750,1.842282895,0.000000000
1.956236,to_zero,1.873378396,-1.448081255,-0.039062500,1.832693373,0.000000000
1.960590,to_zero,1.867050767,-1.742606282,-0.050781250,1.823086096,0.000000000
1.965629,to_zero,1.859572530,-1.767150044,-0.050781250,1.813461513,0.000000000
1.970615,to_zero,1.852477908,-1.153556228,-0.054687500,1.803820074,0.000000000
1.975627,to_zero,1.844807982,-1.963500023,-0.058593750,1.794162232,0.000000000
1.980771,to_zero,1.835412264,-2.086218834,-0.050781250,1.784488438,0.000000000
1.985637,to_zero,1.825057864,-2.159849882,-0.050781250,1.774799145,0.000000000
1.991248,to_zero,1.814128280,-2.626181364,-0.039062500,1.765094806,0.000000000
1.995864,to_zero,1.802431583,-2.405287504,-0.039062500,1.755375876,0.000000000
2.001025,to_zero,1.791310310,-2.012587547,-0.039062500,1.745642810,0.000000000
2.005550,to_zero,1.779805422,-2.208937407,-0.035156250,1.735896062,0.000000000
2.010550,to_zero,1.770218015,-2.110762596,-0.039062500,1.726136090,0.000000000
2.015561,to_zero,1.761014104,-1.963500023,-0.039062500,1.716363350,0.000000000
2.022642,to_zero,1.747208238,-2.208937407,-0.035156250,1.706578300,0.000000000
2.025637,to_zero,1.742606282,-1.889868736,-0.042968750,1.696781397,0.000000000
2.030529,to_zero,1.732635379,-2.037131310,-0.035156250,1.686973100,0.000000000
2.037010,to_zero,1.721322179,-2.208937407,-0.035156250,1.677153869,0.000000000
2.040547,to_zero,1.709433794,-2.994337559,-0.027343750,1.667324162,0.000000000
2.045540,to_zero,1.698504210,-2.012587547,-0.023437500,1.657484440,0.000000000
2.050533,to_zero,1.689875484,-1.816237450,-0.039062500,1.647635164,0.000000000
2.056013,to_zero,1.680863380,-1.570799947,-0.035156250,1.637776794,0.000000000
2.060529,to_zero,1.672426462,-1.521712542,-0.042968750,1.627909792,0.000000000
2.065543,to_zero,1.663797855,-2.233481169,-0.039062500,1.618034620,0.000000000
2.070530,to_zero,1.654210448,-2.233481169,-0.039062500,1.608151740,0.000000000
2.076530,to_zero,1.644431233,-2.184393644,-0.042968750,1.598261614,0.000000000
2.080602,to_zero,1.634843826,-2.380743742,-0.039062500,1.588364706,0.000000000
2.085531,to_zero,1.624297738,-2.208937407,-0.042968750,1.578461479,0.000000000
2.090528,to_zero,1.613751531,-2.405287504,-0.039062500,1.568552395,0.000000000
2.095525,to_zero,1.601863146,-2.503462553,-0.027343750,1.558637920,0.000000000
2.101046,to_zero,1.590741754,-2.110762596,-0.027343750,1.548718517,0.000000000
2.105733,to_zero,1.579620361,-2.184393644,-0.027343750,1.538794650,0.000000000
2.110574,to_zero,1.570224762,-1.791693807,-0.027343750,1.528866784,0.000000000
2.115641,to_zero,1.561979532,-1.693518758,-0.039062500,1.518935384,0.000000000
2.120770,to_zero,1.552775741,-1.791693807,-0.039062500,1.509000914,0.000000000
2.125534,to_zero,1.543763518,-2.061675072,-0.035156250,1.499063839,0.000000000
2.130750,to_zero,1.534751415,-1.791693807,-0.042968750,1.489124625,0.000000000
2.135713,to_zero,1.525164008,-1.767150044,-0.042968750,1.479183737,0.000000000
2.140544,to_zero,1.518069267,-1.644431233,-0.054687500,1.469241640,0.000000000
2.145864,to_zero,1.511549830,-1.742606282,-0.058593750,1.459298799,0.000000000
2.150537,to_zero,1.504263401,-1.570799947,-0.070312500,1.449355680,0.000000000
2.155534,to_zero,1.496976972,-2.110762596,-0.074218750,1.439412748,0.000000000
2.160537,to_zero,1.489115357,-1.938956261,-0.074218750,1.429470468,0.000000000
2.165532,to_zero,1.478760958,-2.356199980,-0.066406250,1.419529307,0.000000000
2.170525,to_zero,1.467831254,-2.429831266,-0.054687500,1.409589729,0.000000000
2.175530,to_zero,1.455942869,-2.822531223,-0.050781250,1.399652199,0.000000000
2.180607,to_zero,1.443670988,-2.208937407,-0.050781250,1.389717182,0.000000000
2.185603,to_zero,1.431590915,-2.724356174,-0.050781250,1.379785145,0.000000000
2.190537,to_zero,1.419894338,-2.601637602,-0.050781250,1.369856551,0.000000000
2.195639,to_zero,1.408772945,-2.159849882,-0.042968750,1.359931865,0.000000000
2.200548,to_zero,1.398226738,-2.037131310,-0.050781250,1.350011552,0.000000000
2.206541,to_zero,1.388064146,-2.380743742,-0.050781250,1.340096075,0.000000000
2.210540,to_zero,1.379051924,-2.135306358,-0.054687500,1.330185900,0.000000000
2.215537,to_zero,1.369272828,-2.012587547,-0.050781250,1.320281491,0.000000000
2.220527,to_zero,1.359110117,-2.675268650,-0.039062500,1.310383309,0.000000000
2.225531,to_zero,1.347988725,-2.601637602,-0.050781250,1.300491820,0.000000000
2.230544,to_zero,1.339168310,-2.454375029,-0.039062500,1.290607485,0.000000000
2.235540,to_zero,1.329389215,-2.110762596,-0.054687500,1.280730768,0.000000000
2.241534,to_zero,1.320376992,-1.570799947,-0.050781250,1.270862131,0.000000000
2.246519,to_zero,1.310214400,-2.405287504,-0.042968750,1.261002036,0.000000000
2.250527,to_zero,1.300818801,-2.356199980,-0.039062500,1.251150944,0.000000000
2.255556,to_zero,1.288930416,-2.797987461,-0.035156250,1.241309316,0.000000000
2.260524,to_zero,1.275699735,-2.675268650,-0.023437500,1.231477614,0.000000000
2.265953,to_zero,1.262660861,-2.675268650,-0.023437500,1.221656296,0.000000000
2.271512,to_zero,1.249621987,-2.233481169,-0.027343750,1.211845823,0.000000000
2.275505,to_zero,1.241952062,-1.423537493,-0.035156250,1.202046655,0.000000000
2.280504,to_zero,1.233898640,-1.742606282,-0.039062500,1.192259249,0.000000000
2.285504,to_zero,1.226804018,-1.472625017,-0.050781250,1.182484064,0.000000000
2.290503,to_zero,1.220284581,-1.374449968,-0.058593750,1.172721557,0.000000000
2.295507,to_zero,1.212806344,-1.668974996,-0.050781250,1.162972186,0.000000000
2.300506,to_zero,1.202260256,-2.601637602,-0.050781250,1.153236406,0.000000000
2.305504,to_zero,1.191522360,-2.920706272,-0.042968750,1.143514674,0.000000000
2.310507,to_zero,1.179825783,-2.699812412,-0.035156250,1.133807444,0.000000000
2.315506,to_zero,1.168512583,-2.331656218,-0.027343750,1.124115171,0.000000000
2.320595,to_zero,1.157199502,-2.233481169,-0.027343750,1.114438308,0.000000000
2.325691,to_zero,1.145502806,-2.552550077,-0.023437500,1.104777309,0.000000000
2.330525,to_zero,1.133806229,-2.503462553,-0.027343750,1.095132625,0.000000000
2.335526,to_zero,1.121150851,-2.552550077,-0.011718750,1.085504708,0.000000000
2.341510,to_zero,1.108303666,-2.601637602,-0.007812500,1.075894009,0.000000000
2.345506,to_zero,1.096798778,-2.331656218,-0.007812500,1.066300977,0.000000000
2.350509,to_zero,1.085677385,-2.503462553,-0.003906250,1.056726061,0.000000000
2.358817,to_zero,1.073789120,-1.791693807,-0.011718750,1.047169711,0.000000000
2.360510,to_zero,1.069378853,-1.276275039,-0.023437500,1.037632372,0.000000000
2.365509,to_zero,1.064009905,-1.742606282,-0.035156250,1.028114491,0.000000000
2.371867,to_zero,1.057873964,-1.300818801,-0.039062500,1.018616514,0.000000000
2.376690,to_zero,1.051354527,-1.423537493,-0.042968750,1.009138886,0.000000000
2.381687,to_zero,1.045602083,-1.546256304,-0.058593750,0.999682050,0.000000000
2.385752,to_zero,1.039657950,-1.374449968,-0.054687500,0.990246448,0.000000000
2.390520,to_zero,1.030837536,-2.135306358,-0.054687500,0.980832522,0.000000000
2.395591,to_zero,1.021441817,-1.546256304,-0.054687500,0.971440714,0.000000000
2.401731,to_zero,1.011662722,-2.159849882,-0.050781250,0.962071462,0.000000000
2.405521,to_zero,1.001691818,-1.816237450,-0.042968750,0.952725205,0.000000000
2.411651,to_zero,0.992296159,-1.423537493,-0.054687500,0.943402380,0.000000000
2.416519,to_zero,0.980791271,-2.307112455,-0.050781250,0.934103425,0.000000000
2.420511,to_zero,0.974080086,-2.037131310,-0.050781250,0.924828773,0.000000000
2.427820,to_zero,0.965451419,-2.110762596,-0.054687500,0.915578860,0.000000000
2.431516,to_zero,0.953946531,-2.037131310,-0.042968750,0.906354118,0.000000000
2.435515,to_zero,0.946276605,-1.497168779,-0.054687500,0.897154979,0.000000000
2.440511,to_zero,0.936305702,-2.356199980,-0.042968750,0.887981873,0.000000000
2.445519,to_zero,0.925376058,-2.258024931,-0.042968750,0.878835230,0.000000000
2.450513,to_zero,0.914254665,-2.577093840,-0.035156250,0.869715478,0.000000000
2.455515,to_zero,0.902174532,-2.699812412,-0.035156250,0.860623044,0.000000000
2.460510,to_zero,0.892203689,-2.037131310,-0.035156250,0.851558354,0.000000000
2.465509,to_zero,0.882424533,-2.135306358,-0.027343750,0.842521831,0.000000000
2.470527,to_zero,0.873795867,-1.644431233,-0.035156250,0.833513899,0.000000000
2.475489,to_zero,0.865934193,-2.159849882,-0.039062500,0.824534979,0.000000000
2.480490,to_zero,0.855963290,-2.601637602,-0.027343750,0.815585492,0.000000000
2.485486,to_zero,0.845417142,-2.331656218,-0.023437500,0.806665856,0.000000000
2.490497,to_zero,0.833720505,-2.331656218,-0.019531250,0.797776490,0.000000000
2.496492,to_zero,0.822215617,-1.767150044,-0.023437500,0.788917808,0.000000000
2.500682,to_zero,0.815312684,-1.202643752,-0.023437500,0.780090226,0.000000000
2.505492,to_zero,0.807451010,-1.570799947,-0.035156250,0.771294157,0.000000000
2.510495,to_zero,0.800548077,-1.374449968,-0.042968750,0.762530012,0.000000000
2.515495,to_zero,0.793453395,-1.693518758,-0.039062500,0.753798202,0.000000000
2.520484,to_zero,0.784824729,-2.037131310,-0.027343750,0.745099136,0.000000000
2.525741,to_zero,0.774662137,-2.086218834,-0.035156250,0.736433220,0.000000000
2.530485,to_zero,0.765266478,-2.159849882,-0.027343750,0.727800861,0.000000000
2.535503,to_zero,0.755295575,-1.840781212,-0.023437500,0.719202462,0.000000000
2.540484,to_zero,0.746858656,-1.595343709,-0.027343750,0.710638426,0.000000000
2.545520,to_zero,0.739188731,-1.349906206,-0.039062500,0.702109153,0.000000000
2.550482,to_zero,0.731135309,-1.570799947,-0.035156250,0.693615043,0.000000000
2.555524,to_zero,0.724040627,-1.472625017,-0.042968750,0.685156494,0.000000000
2.560483,to_zero,0.716754198,-1.865324974,-0.039062500,0.676733901,0.000000000
2.565484,to_zero,0.707933784,-1.791693807,-0.035156250,0.668347659,0.000000000
2.570486,to_zero,0.699113369,-1.644431233,-0.035156250,0.659998159,0.000000000
2.576515,to_zero,0.689525962,-2.159849882,-0.027343750,0.651685794,0.000000000
2.580494,to_zero,0.682239532,-1.423537493,-0.039062500,0.643410952,0.000000000
2.585518,to_zero,0.675720096,-1.129012465,-0.050781250,0.635174020,0.000000000
2.590492,to_zero,0.669584155,-1.693518758,-0.054687500,0.626975383,0.000000000
2.595483,to_zero,0.662681222,-1.619887471,-0.054687500,0.618815427,0.000000000
2.600563,to_zero,0.655778348,-1.251731277,-0.058593750,0.610694531,0.000000000
2.605943,to_zero,0.650601149,-0.981750011,-0.058593750,0.602613078,0.000000000
2.610494,to_zero,0.645232201,-1.349906206,-0.066406250,0.594571444,0.000000000
2.615504,to_zero,0.638137519,-1.938956261,-0.066406250,0.586570007,0.000000000
2.620486,to_zero,0.630851090,-1.668974996,-0.074218750,0.578609140,0.000000000
2.625493,to_zero,0.624331653,-1.570799947,-0.074218750,0.570689217,0.000000000
2.631514,to_zero,0.616469979,-1.889868736,-0.066406250,0.562810608,0.000000000
2.637022,to_zero,0.607649565,-2.086218834,-0.066406250,0.554973682,0.000000000
2.640490,to_zero,0.598062158,-2.503462553,-0.054687500,0.547178805,0.000000000
2.645512,to_zero,0.587324262,-2.773443699,-0.039062500,0.539426343,0.000000000
2.650777,to_zero,0.576202869,-2.233481169,-0.039062500,0.531716659,0.000000000
2.655544,to_zero,0.565273225,-2.282568693,-0.023437500,0.524050112,0.000000000
2.660517,to_zero,0.554535329,-2.380743742,-0.027343750,0.516427063,0.000000000
2.666815,to_zero,0.545523167,-1.816237450,-0.035156250,0.508847868,0.000000000
2.671496,to_zero,0.533059597,-2.626181364,-0.019531250,0.501312881,0.000000000
2.675486,to_zero,0.526348412,-1.374449968,-0.023437500,0.493822456,0.000000000
2.680480,to_zero,0.517911494,-1.963500023,-0.023437500,0.486376942,0.000000000
2.685473,to_zero,0.509282827,-1.693518758,-0.011718750,0.478976690,0.000000000
2.690474,to_zero,0.501612902,-1.178099990,-0.023437500,0.471622043,0.000000000
2.698489,to_zero,0.489532769,-1.791693807,-0.011718750,0.464313348,0.000000000
2.700471,to_zero,0.486081302,-1.619887471,-0.023437500,0.457050947,0.000000000
2.707178,to_zero,0.479753613,-1.570799947,-0.035156250,0.449835178,0.000000000
2.711504,to_zero,0.475726902,-0.834487498,-0.039062500,0.442666380,0.000000000
2.715495,to_zero,0.471508443,-1.276275039,-0.039062500,0.435544888,0.000000000
2.720509,to_zero,0.465564251,-1.227187514,-0.039062500,0.428471036,0.000000000
2.725604,to_zero,0.458661318,-1.349906206,-0.039062500,0.421445155,0.000000000
2.730680,to_zero,0.452525377,-1.570799947,-0.042968750,0.414467574,0.000000000
2.735853,to_zero,0.446581215,-1.325362444,-0.042968750,0.407538618,0.000000000
2.740520,to_zero,0.438336045,-1.791693807,-0.035156250,0.400658614,0.000000000
2.745776,to_zero,0.430282623,-1.570799947,-0.042968750,0.393827882,0.000000000
2.750678,to_zero,0.423379689,-1.595343709,-0.039062500,0.387046742,0.000000000
2.755888,to_zero,0.415901512,-1.865324974,-0.035156250,0.380315512,0.000000000
